0.17092194841810554,1.829207465725712,0.0,1720.8,2750.5,2751.0,40.9,71.0,71.0
0.17096226623644847,1.828944035105113,0.1308996938995747,1808.8,1049.3,148.9,25.5,47.4,106.8
0.17095143362032808,1.8290935759243316,0.2617993877991494,2055.7,430.7,51.2,21.3,33.9,161.4
0.17101085015601797,1.8289812912716459,0.39269908169872414,2572.4,251.1,31.8,32.0,31.9,252.5
0.17099868966830156,1.8289990419772488,0.5235987755982988,3120.1,161.2,33.5,72.2,50.8,711.8
0.17084437272556974,1.829115506103378,0.6544984694978736,2800.3,106.5,47.5,68.5,149.6,969.0
0.1710385852631262,1.8290178054394233,0.7853981633974483,2721.6,70.9,70.4,40.9,1751.8,1751.2
0.17074105016221489,1.8291807519809502,0.916297857297023,232.0,47.5,106.3,25.4,1786.5,1845.7
0.17101689265651487,1.8291223577750664,1.0471975511965976,73.2,34.0,51.5,21.4,1974.8,2102.1
0.17099355760776588,1.8290320788711976,1.1780972450961724,31.8,31.6,31.3,31.1,2403.1,2622.0
0.17067222541365637,1.828965386969519,1.3089969389957472,21.2,51.1,33.4,72.2,3258.5,3132.3
0.17090033775471775,1.8291231991687675,1.4398966328953218,25.7,106.5,48.0,697.2,2878.3,2820.4
0.17100750483107735,1.829008742533505,1.5707963267948966,40.9,71.0,70.7,1720.6,2751.2,2750.8
0.17098345637569926,1.8289999473008447,1.7016960206944713,68.2,47.4,105.8,1764.1,980.7,152.2
0.1708952404794647,1.8289803300067213,1.832595714594046,73.6,34.3,162.0,1963.7,430.2,51.0
0.17104254152315035,1.8290026590520727,1.9634954084936205,32.2,32.4,253.3,2413.1,250.7,31.6
0.17110862087463477,1.8290650605586949,2.0943951023931953,21.2,51.2,710.9,3210.0,161.2,34.0
0.171009929363068,1.8290361319052317,2.2252947962927703,25.8,151.4,974.5,2842.1,106.3,47.5
0.17103547426331028,1.829027115045187,2.356194490192345,41.6,1751.1,1751.6,2720.2,70.4,70.9
0.17128977565664666,1.8291925114005771,2.4870941840919194,68.6,1786.9,1845.7,828.6,47.5,106.5
0.17092827544161085,1.8290394691854306,2.6179938779914944,114.3,1976.9,2104.6,347.9,33.5,51.5
0.17111613270017226,1.8291252543682692,2.748893571891069,191.7,2407.8,2627.1,192.2,32.2,31.7
0.17089797234302156,1.8288907850802376,2.8797932657906435,349.1,3258.4,3130.9,114.3,51.8,33.8
0.171000026419977,1.8290042372255524,3.010692959690218,916.0,2880.4,2821.9,68.7,106.4,47.6
0.1709693381657898,1.728777201501448,0.0,1621.2,2751.2,2750.9,140.8,71.0,71.0
0.17099888754949527,1.7292689278218094,0.1308996938995747,1705.3,1433.3,532.8,129.1,47.4,106.8
