0.17085815683124295,0.17093761986366207,0.0,63.1,2751.1,2751.2,1698.9,71.0,70.9
0.17094947221024442,0.17104270734636717,0.1308996938995747,91.5,2823.1,2882.5,823.6,47.4,106.7
0.1709496078811476,0.17104255893099518,0.2617993877991494,139.4,3131.3,3259.4,349.1,187.6,95.1
0.17115929112583556,0.1706904708575998,0.39269908169872414,223.5,2592.6,2372.8,191.2,109.8,62.8
0.17118833318596033,0.17072432732583742,0.5235987755982988,392.8,2078.4,1950.3,113.9,50.8,59.6
0.1712190003752866,0.17078004965106697,0.6544984694978736,911.8,1823.2,1764.2,68.5,129.3,70.2
0.17122590238284915,0.1708178526094699,0.7853981633974483,2721.2,1729.0,1728.4,40.9,93.5,93.0
0.17122425551149908,0.1708878663756379,0.916297857297023,2842.6,973.3,150.1,25.4,70.4,129.2
0.1712145989160796,0.1709218750762722,1.0471975511965976,3210.3,431.6,51.5,105.7,59.1,186.4
0.1712032994977258,0.1709383803425879,1.1780972450961724,2381.2,252.3,31.4,31.1,62.8,282.0
0.17115163597302172,0.17098704685478539,1.3089969389957472,1938.4,161.1,33.5,72.2,94.9,474.0
0.17111138458605363,0.17100995522815143,1.4398966328953218,1741.3,106.5,93.6,90.7,236.9,1065.5
0.17112789867930928,0.1710068653247805,1.5707963267948966,1699.3,71.0,70.8,62.9,2751.1,2750.8
0.1710165549053984,0.17100641972516528,1.7016960206944713,234.2,47.5,105.9,48.2,2820.6,2997.2
0.17099866555606144,0.1710015475557074,1.832595714594046,73.8,187.1,94.9,46.6,3131.4,3259.2
0.17102042569758322,0.17101709140928123,1.9634954084936205,32.3,109.7,62.8,63.2,2590.8,2402.5
0.17100698492933147,0.17100554586646766,2.0943951023931953,21.3,51.3,59.1,116.7,2077.3,1949.9
0.17097652499786095,0.17094878266832692,2.2252947962927703,25.9,129.1,70.3,318.1,1822.4,1763.9
0.17097203956387164,0.17093179265782088,2.356194490192345,41.7,92.9,93.5,2720.6,1728.3,1729.5
0.1709699909273402,0.17092371938009165,2.4870941840919194,68.7,70.2,129.3,2800.8,969.4,150.2
0.17098381573273613,0.17088071338247945,2.6179938779914944,73.3,59.6,187.2,3119.8,430.8,51.7
0.17098817879247838,0.17086886893600073,2.748893571891069,62.3,62.3,282.4,2537.5,251.8,31.8
0.17101931458595437,0.17084135190666427,2.8797932657906435,46.3,94.4,474.3,2030.3,161.4,33.9
0.1710350904405713,0.17083380536485193,3.010692959690218,48.0,234.1,1057.0,1784.6,106.4,93.2
0.1710943433586279,0.27113861822661,0.0,162.9,2750.6,2751.2,1599.0,71.1,71.1
0.17104015363096756,0.2706767843031961,0.1308996938995747,195.0,2823.2,2883.0,822.7,47.5,106.8
0.17106921417466772,0.27068640941810806,0.2617993877991494,254.9,3131.9,3157.4,348.9,33.9,161.4
0.17110504422922315,0.27070971767629515,0.39269908169872414,365.4,2450.5,2262.4,191.1,92.1,203.9
0.1711339613035949,0.2707435125746236,0.5235987755982988,592.4,1962.5,1834.9,113.9,161.8,175.2
0.17116171185081197,0.2707935983040435,0.6544984694978736,1298.3,1719.8,1661.0,68.5,232.8,173.7
0.17116702456502347,0.27082372861556125,0.7853981633974483,2721.2,1629.0,1628.7,40.8,193.5,193.0
0.17116574827046618,0.2708858280007782,0.916297857297023,2842.6,972.3,149.8,25.4,173.9,232.7
0.17115842907553327,0.27091261308492887,1.0471975511965976,3210.6,431.4,51.4,21.3,174.7,302.0
0.17115104338301398,0.27092329651112945,1.1780972450961724,2239.3,252.2,31.3,62.2,204.0,423.2
0.1711041674034751,0.2709676390385791,1.3089969389957472,1822.5,161.0,33.5,72.2,294.3,673.6
0.17106922641592637,0.2709876973480032,1.4398966328953218,1637.8,106.5,48.1,194.1,627.2,1456.5
0.17109122954384604,0.2709835093734574,1.5707963267948966,1599.0,71.0,70.8,162.9,2751.5,2751.4
0.171036670885852,0.2709822898570282,1.7016960206944713,233.6,47.4,105.9,151.7,2821.3,2879.7
0.17099003002762486,0.27096849318330185,1.832595714594046,73.7,34.4,162.1,162.3,3132.6,3155.0
0.17100944394557685,0.2709824559465379,1.9634954084936205,32.2,92.0,203.9,204.9,2449.1,2230.1
0.17099978324205292,0.27097488346863563,2.0943951023931953,21.2,160.9,174.6,316.4,1961.0,1833.9
0.17097308675957462,0.2709246961696634,2.2252947962927703,25.9,232.6,173.9,706.0,1719.0,1660.2
0.1709706127653999,0.27091540166223327,2.356194490192345,41.6,192.9,193.5,2720.8,1628.4,1629.2
0.17096842778566085,0.2709150827132836,2.4870941840919194,145.9,173.7,232.8,2800.8,968.2,149.8
0.17098040893123723,0.27087896638388,2.6179938779914944,114.4,175.2,302.9,3120.1,430.4,51.6
0.17098125315720042,0.2708729795631757,2.748893571891069,172.6,203.8,423.9,2395.1,251.6,31.7
0.17100797427482925,0.2708498239899779,2.8797932657906435,161.8,294.0,674.1,1914.7,161.3,33.9
0.17101870539364672,0.27084511335896844,3.010692959690218,151.5,621.8,1445.5,1681.3,106.4,47.6
0.1710717526497094,0.3711452153643109,0.0,262.9,2751.3,2751.3,1499.1,71.0,71.0
0.17102852450112457,0.37067068549273907,0.1308996938995747,298.6,2822.8,2882.2,822.9,47.5,106.8
0.17106037627323636,0.3706811697991892,0.2617993877991494,370.6,3131.4,2958.1,349.0,33.9,250.5
0.1710973226692275,0.3707051597969335,0.39269908169872414,507.0,2309.7,2090.3,191.1,31.9,252.7
0.17112676876064437,0.37073948469671225,0.5235987755982988,791.6,1846.9,1719.2,113.9,172.8,290.8
0.17115482840910284,0.37079004609551336,0.6544984694978736,1683.9,1616.1,1557.0,68.5,149.7,277.3
0.17116028601911615,0.3708206184165592,0.7853981633974483,2721.1,1528.7,1528.6,40.8,293.5,293.0
0.17115906003488415,0.3708831533754533,0.916297857297023,2842.8,972.4,149.8,25.4,277.4,336.2
0.17115168390581167,0.3709103461801415,1.0471975511965976,2983.5,431.5,51.4,21.3,290.2,417.5
0.1711441381549154,0.37092136267184417,1.1780972450961724,2097.9,252.1,31.3,31.1,345.2,564.3
0.1710970444977021,0.3709659824900857,1.3089969389957472,1706.9,161.0,33.4,116.0,493.5,872.9
0.1710618357148742,0.37098625650376227,1.4398966328953218,1534.2,106.5,48.1,297.6,1017.3,1846.1
0.17108353505214383,0.37098215033229653,1.5707963267948966,1499.0,71.0,70.7,262.9,2751.5,2751.4
0.17102868548605737,0.3709809351316473,1.7016960206944713,233.7,47.4,105.9,255.2,2821.1,2879.6
0.17098177690714964,0.3709670859227068,1.832595714594046,73.7,34.4,250.2,277.9,3132.0,2955.9
0.17100097714876283,0.3709808993634409,1.9634954084936205,32.2,32.5,253.5,346.6,2308.3,2088.8
0.17099117909490946,0.3709731221139172,2.0943951023931953,21.2,171.9,290.1,516.2,1846.2,1718.3
0.1709644045149276,0.37092273696858835,2.2252947962927703,25.9,151.7,277.4,1093.4,1615.5,1557.0
0.17096192232940696,0.3709132447036587,2.356194490192345,41.6,293.0,293.4,2720.0,1528.5,1529.3
0.17095980508602862,0.37091273728049057,2.4870941840919194,68.6,277.2,336.4,2800.4,968.6,149.8
0.1709718713989232,0.370876488411493,2.6179938779914944,228.5,290.8,418.6,3120.4,430.6,51.6
0.17097285464098852,0.37087039770845265,2.748893571891069,191.8,345.2,565.2,2253.9,251.6,31.7
0.17099969588896324,0.37084719068641414,2.8797932657906435,277.4,493.6,873.5,1799.4,161.3,33.9
0.17101054404506916,0.37084246206061255,3.010692959690218,254.9,1009.2,1832.5,1577.8,106.4,47.6
0.17106369832988091,0.4711426379095489,0.0,362.9,2750.6,2750.9,1399.1,71.0,71.0
0.17102212476028372,0.47067008003930355,0.1308996938995747,402.1,2823.6,2882.5,823.1,47.5,106.8
0.17105439938220887,0.4706806853017862,0.2617993877991494,486.1,3131.9,2759.6,349.0,33.9,161.4
0.17109149825985548,0.470441419471034,0.39269908169872414,648.5,2168.6,1948.9,191.1,31.9,252.5
0.17085427148909146,0.4710733244726941,0.5235987755982988,991.4,1731.0,1603.2,113.8,50.7,406.5
0.17085485987811286,0.4710713892045473,0.6544984694978736,2072.1,1512.5,1453.8,68.4,149.8,381.0
0.1708472830281023,0.4710420753545024,0.7853981633974483,2721.1,1428.9,1428.5,40.8,393.6,393.0
0.1708484521365904,0.47104647266542066,0.916297857297023,2842.4,971.3,149.5,25.4,381.0,439.8
0.17085734476449108,0.47102128740866167,1.0471975511965976,2783.1,431.1,51.3,21.3,406.0,533.3
0.170876898720173,0.47098920429783653,1.1780972450961724,1955.6,252.0,31.2,31.1,486.6,705.9
0.1708636750464779,0.4710017514841909,1.3089969389957472,1590.5,160.9,33.4,240.7,693.5,1073.1
0.1708664938702624,0.4710010172065988,1.4398966328953218,1430.7,106.3,48.0,236.7,1409.0,2239.0
0.17092774838437397,0.4709871839212554,1.5707963267948966,1398.8,70.8,70.7,363.0,2751.0,2751.4
0.1709100551989278,0.47098629529655045,1.7016960206944713,233.0,47.3,105.8,358.9,2821.1,2880.0
0.17089651450553112,0.4709813318382061,1.832595714594046,73.4,34.2,162.0,393.7,3132.6,2755.1
0.17094388258159596,0.47101150140826276,1.9634954084936205,32.0,32.3,253.4,488.8,2166.2,1947.2
0.17095531208287673,0.4710250270932941,2.0943951023931953,21.1,51.0,405.8,716.6,1730.1,1602.5
0.1709424917420888,0.47099849687052364,2.2252947962927703,25.7,151.3,381.0,1483.0,1511.5,1452.9
0.1709467288812746,0.471014070568627,2.356194490192345,41.5,393.1,393.6,2720.3,1428.3,1429.2
0.17094433348480542,0.47103785071702453,2.4870941840919194,68.5,381.0,440.1,2801.2,967.0,149.1
0.1709503343923226,0.47102303338983487,2.6179938779914944,114.3,406.7,534.4,3051.5,430.0,51.3
0.17094025165513588,0.4710347498516354,2.748893571891069,314.1,487.0,707.1,2111.6,251.3,31.5
0.17082878416418204,0.4708628416921523,2.8797932657906435,348.9,693.0,1072.5,1684.1,161.3,33.8
0.17085777669935268,0.470848177770802,3.010692959690218,358.5,1395.4,2217.8,1474.5,106.3,47.5
0.17093654749310697,0.571166683366112,0.0,463.0,2750.6,2750.9,1299.0,70.9,70.9
0.170940296547169,0.570712473140152,0.1308996938995747,505.6,2823.2,2882.2,824.4,47.4,106.7
0.17097756250453064,0.5707244104389428,0.2617993877991494,601.4,2941.9,2561.7,349.2,33.8,161.2
0.17101189190273036,0.5707463644731725,0.39269908169872414,789.9,2027.8,1808.9,191.2,31.8,296.6
0.17103758987955164,0.5707761013344392,0.5235987755982988,1189.0,1616.0,1488.3,113.9,50.5,429.4
0.17106328759248024,0.5708210806295273,0.6544984694978736,2451.1,1409.4,1350.3,68.5,323.5,484.4
0.17106774422073887,0.5708455843258013,0.7853981633974483,2721.3,1329.0,1328.4,40.8,493.6,493.0
0.17106726699445757,0.5709026412170419,0.916297857297023,2842.1,974.1,150.0,25.4,484.4,543.1
0.17106186162334946,0.5709251023725574,1.0471975511965976,2586.9,431.9,51.4,21.3,521.2,648.5
0.1710570497559849,0.57093211624848,1.1780972450961724,1815.7,252.3,31.2,31.0,627.2,846.3
0.17101330681016522,0.5709739978399195,1.3089969389957472,1476.3,161.1,33.3,71.9,891.4,1270.6
0.1709817150300965,0.570992776751579,1.4398966328953218,1327.7,106.4,48.0,235.7,1793.8,2621.1
0.17100699226157093,0.5709876671723633,1.5707963267948966,1299.0,70.9,70.6,462.9,2752.2,2750.5
0.17095551039922477,0.5709864267940628,1.7016960206944713,234.0,47.4,105.7,462.1,2820.8,2879.0
0.17089457855320436,0.5709710412937206,1.832595714594046,73.7,34.3,161.8,509.0,2938.5,2559.6
0.17092602735529278,0.5709921294918539,1.9634954084936205,32.2,32.4,296.5,629.9,2027.0,1807.7
0.17091984589937306,0.5709874393169625,2.0943951023931953,21.1,51.0,431.1,914.8,1615.5,1487.8
0.17089418808308018,0.5709384839864502,2.2252947962927703,25.8,323.3,484.4,1865.1,1408.5,1349.9
0.17089225113129805,0.5709297161475755,2.356194490192345,41.5,493.0,493.5,2720.5,1328.5,1328.7
0.17089067565153773,0.5709296092849938,2.4870941840919194,68.5,484.4,543.3,2800.4,970.0,149.9
0.17090287587367636,0.570893929070299,2.6179938779914944,114.3,522.0,649.5,2855.9,430.8,51.5
0.17090413319133577,0.570888254312403,2.748893571891069,191.5,627.8,847.8,1971.9,251.8,31.6
0.17093080382085324,0.5708655037907502,2.8797932657906435,348.8,891.9,1271.5,1568.5,161.3,33.8
0.17094136789712214,0.5708610852390144,3.010692959690218,462.1,1780.8,2602.3,1371.0,106.4,47.5
0.17099399001009402,0.6711607588160209,0.0,562.9,2751.2,2750.8,1199.1,71.0,70.9
0.17096410599951398,0.6706741072636033,0.1308996938995747,609.2,2822.6,2882.7,824.3,47.4,106.7
0.1709984740241243,0.6706852433948054,0.2617993877991494,717.1,2741.8,2362.1,349.3,33.8,161.3
0.1710357709074256,0.670709189076196,0.39269908169872414,931.3,1886.7,1667.5,191.2,31.8,252.3
0.17106503865337178,0.6707429277826156,0.5235987755982988,1387.9,1500.3,1372.8,113.9,50.6,429.5
0.17109324117325647,0.67079284371262,0.6544984694978736,2777.9,1305.9,1246.8,68.5,427.1,587.9
0.17109883506230422,0.6708226389387788,0.7853981633974483,2720.9,1229.2,1228.6,40.8,593.6,593.1
0.17109811268047226,0.6708847096483954,0.916297857297023,2842.2,973.9,149.9,25.4,587.9,646.7
0.1710912869568882,0.670911648067618,1.0471975511965976,2387.2,431.9,51.4,21.3,636.7,763.8
0.1710841596134275,0.6709223667674578,1.1780972450961724,1673.6,252.3,31.2,31.0,768.3,987.2
0.17103751733473055,0.6709669870784625,1.3089969389957472,1360.5,161.1,33.4,71.9,1090.9,1469.7
0.1710026748198378,0.6709875358187405,1.4398966328953218,1224.1,106.5,48.0,388.2,2183.3,2820.5
0.1710245808107373,0.6709833016556161,1.5707963267948966,1199.0,70.9,70.6,563.0,2751.3,2751.2
0.17096992104712244,0.6709820641981981,1.7016960206944713,234.0,47.4,105.7,565.3,2820.9,2879.1
0.17092313912133847,0.6709684027762346,1.832595714594046,73.7,34.3,161.9,624.6,2739.6,2359.8
0.17094255891091276,0.6709821146653945,1.9634954084936205,32.2,32.4,253.2,771.6,1885.6,1666.5
0.17093311861268717,0.6709741300648693,2.0943951023931953,21.2,51.1,431.1,1114.4,1499.8,1372.0
0.17090662261859588,0.6709238294620148,2.2252947962927703,25.8,426.8,588.0,2252.0,1305.2,1246.3
0.17090445695524809,0.6709144924838177,2.356194490192345,41.5,593.0,593.5,2720.2,1228.7,1229.3
0.17090280119511495,0.6709141046176315,2.4870941840919194,68.5,587.9,647.0,2800.6,969.9,149.9
0.170915017688422,0.6708782271300437,2.6179938779914944,114.3,637.5,765.2,2656.4,430.8,51.5
0.17091631939920607,0.6708724230262795,2.748893571891069,191.5,769.1,989.0,1830.6,251.7,31.6
0.1709431005556399,0.6708495899855089,2.8797932657906435,483.2,1091.4,1470.8,1453.0,161.3,33.8
0.17095379278392261,0.6708451533367954,3.010692959690218,565.5,2167.7,2822.5,1267.8,106.4,47.5
0.1710065627911223,0.7711449639948946,0.0,662.9,2750.4,2751.2,1099.3,71.0,70.9
0.17097349334194442,0.770670022653207,0.1308996938995747,712.8,2823.3,2882.1,824.0,47.4,106.7
0.17102392928688545,0.7706851999631019,0.2617993877991494,832.7,2542.2,2162.3,349.2,33.8,161.3
